0.0	0.041139
0.00025	0.042182
0.0005	0.044585
0.00075	0.045628
0.001	0.046671
0.00125	0.051792
0.0015	0.056913
0.00175	0.057956
0.002	0.063077
0.00225	0.066839
0.0025	0.073319
0.00275	0.075721
0.003	0.083561
0.00325	0.090041
0.0035	0.099239
0.00375	0.108437
0.004	0.114917
0.00425	0.132271
0.0045	0.142828
0.00475	0.154745
0.005	0.166662
0.00525	0.181297
0.0055	0.197291
0.00575	0.2228
0.006	0.24559
0.00625	0.279253
0.0065	0.310199
0.00675	0.339785
0.007	0.369371
0.00725	0.417985
0.0075	0.458445
0.00775	0.509777
0.008	0.551596
0.00825	0.611084
0.0085	0.678727
0.00875	0.742292
0.009	0.815372
0.00925	0.859909
0.0095	0.922115
0.00975	0.969371
0.01	0.988083
0.01025	1.0
0.0105	0.95619
0.01075	0.911022
0.011	0.830514
0.01125	0.741852
0.0115	0.646394
0.01175	0.561809
0.012	0.475865
0.01225	0.413027
0.0125	0.342034
0.01275	0.294147
0.013	0.239464
0.01325	0.195654
0.0135	0.164078
0.01375	0.136578
0.014	0.113156
0.01425	0.095171
0.0145	0.078545
0.01475	0.068715
0.015	0.052089
0.01525	0.044977
0.0155	0.036506
0.01575	0.029395
0.016	0.022283
0.01625	0.015171
0.0165	0.009419
0.01675	0.005025
0.017	0.000632
0.01725	0.000316
0.0175	0.0
0.01775	0.001043
