0.0	0.027007
0.00025	0.028592
0.0005	0.029176
0.00075	0.034761
0.001	0.033345
0.00125	0.03993
0.0015	0.040514
0.00175	0.048099
0.002	0.052683
0.00225	0.055268
0.0025	0.064852
0.00275	0.070437
0.003	0.079021
0.00325	0.090606
0.0035	0.09419
0.00375	0.111775
0.004	0.124359
0.00425	0.138944
0.0045	0.159528
0.00475	0.180113
0.005	0.212697
0.00525	0.248282
0.0055	0.284866
0.00575	0.336451
0.006	0.405035
0.00625	0.48262
0.0065	0.586204
0.00675	0.684789
0.007	0.798373
0.00725	0.890958
0.0075	0.984542
0.00775	0.989127
0.008	0.867711
0.00825	0.734296
0.0085	0.60388
0.00875	0.495465
0.009	0.398049
0.00925	0.330634
0.0095	0.267218
0.00975	0.225803
0.01	0.184387
0.01025	0.151972
0.0105	0.126556
0.01075	0.104141
0.011	0.086725
0.01125	0.07631
0.0115	0.064894
0.01175	0.054479
0.012	0.044063
0.01225	0.038648
0.0125	0.030232
0.01275	0.025817
0.013	0.023401
0.01325	0.020986
0.0135	0.01757
0.01375	0.012155
0.014	0.011739
0.01425	0.010324
0.0145	0.007908
0.01475	0.006493
0.015	0.005077
0.01525	0.003662
0.0155	0.002246
0.01575	0.001831
0.016	0.001415
0.01625	0.0
0.0165	0.000585
0.01675	0.000169
0.017	0.000754
0.01725	0.001338
0.0175	0.001923
0.01775	0.001507
