0.0	0.217183
0.00025	0.211866
0.0005	0.216549
0.00075	0.221232
0.001	0.230915
0.00125	0.245599
0.0015	0.250282
0.00175	0.269965
0.002	0.294648
0.00225	0.324331
0.0025	0.349014
0.00275	0.363697
0.003	0.39338
0.00325	0.438063
0.0035	0.487746
0.00375	0.51743
0.004	0.547113
0.00425	0.596796
0.0045	0.651479
0.00475	0.726162
0.005	0.800845
0.00525	0.880528
0.0055	0.965211
0.00575	1.049894
0.006	1.134577
0.00625	1.254261
0.0065	1.393944
0.00675	1.518627
0.007	1.65331
0.00725	1.772993
0.0075	1.927676
0.00775	2.082359
0.008	2.247042
0.00825	2.421725
0.0085	2.581408
0.00875	2.756092
0.009	2.910775
0.00925	3.040458
0.0095	3.160141
0.00975	3.229824
0.01	3.264507
0.01025	3.24919
0.0105	3.128873
0.01075	2.928556
0.011	2.713239
0.01125	2.417923
0.0115	2.087606
0.01175	1.777289
0.012	1.521972
0.01225	1.291655
0.0125	1.091338
0.01275	0.896021
0.013	0.730704
0.01325	0.610387
0.0135	0.43507
0.01375	0.389754
0.014	0.334437
0.01425	0.28412
0.0145	0.233803
0.01475	0.193486
0.015	0.168169
0.01525	0.122852
0.0155	0.102535
0.01575	0.077218
0.016	0.056901
0.01625	0.036585
0.0165	0.021268
0.01675	0.005951
0.017	0.000634
0.01725	0.000317
0.0175	0.0
0.01775	0.004683
