0.0	0.071162
0.00025	0.065493
0.0005	0.074824
0.00075	0.074155
0.001	0.078486
0.00125	0.077817
0.0015	0.087148
0.00175	0.096479
0.002	0.10081
0.00225	0.105141
0.0025	0.114472
0.00275	0.128803
0.003	0.138134
0.00325	0.152465
0.0035	0.161796
0.00375	0.181127
0.004	0.200458
0.00425	0.214789
0.0045	0.24412
0.00475	0.263451
0.005	0.292782
0.00525	0.327113
0.0055	0.361444
0.00575	0.400775
0.006	0.435106
0.00625	0.469437
0.0065	0.518768
0.00675	0.568099
0.007	0.63243
0.00725	0.691761
0.0075	0.756092
0.00775	0.825423
0.008	0.909754
0.00825	1.004085
0.0085	1.093415
0.00875	1.197746
0.009	1.302077
0.00925	1.411408
0.0095	1.530739
0.00975	1.65007
0.01	1.769401
0.01025	1.873732
0.0105	1.968063
0.01075	2.032394
0.011	2.046725
0.01125	1.996056
0.0115	1.880387
0.01175	1.729718
0.012	1.514049
0.01225	1.31838
0.0125	1.122711
0.01275	0.952042
0.013	0.801373
0.01325	0.670704
0.0135	0.555035
0.01375	0.464366
0.014	0.368697
0.01425	0.308028
0.0145	0.247359
0.01475	0.19669
0.015	0.161021
0.01525	0.125352
0.0155	0.094683
0.01575	0.059014
0.016	0.053345
0.01625	0.042676
0.0165	0.027007
0.01675	0.016338
0.017	0.005669
0.01725	0.0
0.0175	0.004331
0.01775	0.003662
