0.0	0.058192
0.00025	0.060353
0.0005	0.060079
0.00075	0.062241
0.001	0.066838
0.00125	0.069
0.0015	0.071161
0.00175	0.078195
0.002	0.085229
0.00225	0.089827
0.0025	0.096861
0.00275	0.108767
0.003	0.118236
0.00325	0.12527
0.0035	0.139612
0.00375	0.151518
0.004	0.163424
0.00425	0.180202
0.0045	0.196981
0.00475	0.218631
0.005	0.235409
0.00525	0.261932
0.0055	0.286018
0.00575	0.317413
0.006	0.356116
0.00625	0.387511
0.0065	0.423778
0.00675	0.460045
0.007	0.5158
0.00725	0.556939
0.0075	0.607823
0.00775	0.668451
0.008	0.726643
0.00825	0.779962
0.0085	0.835718
0.00875	0.891474
0.009	0.935049
0.00925	0.966444
0.0095	0.99053
0.00975	1.0
0.01	0.992417
0.01025	0.965346
0.0105	0.904169
0.01075	0.835684
0.011	0.742838
0.01125	0.659736
0.0115	0.56689
0.01175	0.47648
0.012	0.405558
0.01225	0.337073
0.0125	0.278332
0.01275	0.234208
0.013	0.19252
0.01325	0.160576
0.0135	0.138377
0.01375	0.111306
0.014	0.096414
0.01425	0.074215
0.0145	0.064196
0.01475	0.054177
0.015	0.041722
0.01525	0.041448
0.0155	0.038737
0.01575	0.028718
0.016	0.023572
0.01625	0.015989
0.0165	0.008406
0.01675	0.00326
0.017	0.000549
0.01725	0.000274
0.0175	0.0
0.01775	0.002162
