0.0	0.219014
0.00025	0.223521
0.0005	0.228028
0.00075	0.232535
0.001	0.242042
0.00125	0.246549
0.0015	0.261056
0.00175	0.275563
0.002	0.29007
0.00225	0.309577
0.0025	0.329085
0.00275	0.353592
0.003	0.388099
0.00325	0.417606
0.0035	0.452113
0.00375	0.48662
0.004	0.536127
0.00425	0.575634
0.0045	0.615141
0.00475	0.674648
0.005	0.739155
0.00525	0.813662
0.0055	0.888169
0.00575	0.962676
0.006	1.047183
0.00625	1.13669
0.0065	1.241197
0.00675	1.350704
0.007	1.465211
0.00725	1.599718
0.0075	1.734225
0.00775	1.888732
0.008	2.043239
0.00825	2.187746
0.0085	2.322254
0.00875	2.466761
0.009	2.586268
0.00925	2.695775
0.0095	2.775282
0.00975	2.824789
0.01	2.784296
0.01025	2.783803
0.0105	2.67831
0.01075	2.507817
0.011	2.312324
0.01125	2.071831
0.0115	1.786338
0.01175	1.510845
0.012	1.265352
0.01225	1.064859
0.0125	0.894366
0.01275	0.733873
0.013	0.59338
0.01325	0.482887
0.0135	0.407394
0.01375	0.341901
0.014	0.286408
0.01425	0.235915
0.0145	0.195423
0.01475	0.17993
0.015	0.144437
0.01525	0.128944
0.0155	0.103451
0.01575	0.087958
0.016	0.072465
0.01625	0.051972
0.0165	0.031479
0.01675	0.015986
0.017	0.005493
0.01725	0.0
0.0175	0.004507
0.01775	0.004014
