0.0	0.074598
0.00025	0.074981
0.0005	0.076894
0.00075	0.076511
0.001	0.076129
0.00125	0.079572
0.0015	0.083015
0.00175	0.084927
0.002	0.08837
0.00225	0.090283
0.0025	0.090666
0.00275	0.096404
0.003	0.102142
0.00325	0.109411
0.0035	0.113619
0.00375	0.119357
0.004	0.128156
0.00425	0.136955
0.0045	0.148049
0.00475	0.160673
0.005	0.171002
0.00525	0.188982
0.0055	0.201607
0.00575	0.220352
0.006	0.237567
0.00625	0.261668
0.0065	0.283474
0.00675	0.305279
0.007	0.335501
0.00725	0.364958
0.0075	0.392884
0.00775	0.426932
0.008	0.461744
0.00825	0.500383
0.0085	0.542846
0.00875	0.591431
0.009	0.640015
0.00925	0.695486
0.0095	0.748661
0.00975	0.811783
0.01	0.869549
0.01025	0.930375
0.0105	0.977429
0.01075	1.0
0.011	0.986611
0.01125	0.943382
0.0115	0.874139
0.01175	0.788064
0.012	0.695103
0.01225	0.604438
0.0125	0.524484
0.01275	0.448355
0.013	0.383703
0.01325	0.325937
0.0135	0.277353
0.01375	0.235654
0.014	0.197016
0.01425	0.162969
0.0145	0.135042
0.01475	0.110941
0.015	0.091431
0.01525	0.071155
0.0155	0.058531
0.01575	0.045142
0.016	0.033282
0.01625	0.014537
0.0165	0.017215
0.01675	0.009946
0.017	0.005738
0.01725	0.0
0.0175	0.005738
0.01775	0.008416
