0.0	0.207042
0.00025	0.211585
0.0005	0.216127
0.00075	0.225669
0.001	0.230211
0.00125	0.244754
0.0015	0.264296
0.00175	0.283838
0.002	0.30338
0.00225	0.327923
0.0025	0.357465
0.00275	0.382007
0.003	0.421549
0.00325	0.456092
0.0035	0.500634
0.00375	0.555176
0.004	0.609718
0.00425	0.669261
0.0045	0.733803
0.00475	0.808345
0.005	0.887887
0.00525	0.96243
0.0055	1.056972
0.00575	1.161514
0.006	1.271056
0.00625	1.385599
0.0065	1.510141
0.00675	1.654683
0.007	1.794225
0.00725	1.963768
0.0075	2.12331
0.00775	2.297852
0.008	2.477394
0.00825	2.661937
0.0085	2.856479
0.00875	3.051021
0.009	3.245563
0.00925	3.425106
0.0095	3.599648
0.00975	3.75419
0.01	3.863732
0.01025	3.923275
0.0105	3.907817
0.01075	3.782359
0.011	3.531901
0.01125	3.161444
0.0115	2.760986
0.01175	2.325528
0.012	1.96007
0.01225	1.629613
0.0125	1.364155
0.01275	1.138697
0.013	0.938239
0.01325	0.792782
0.0135	0.652324
0.01375	0.541866
0.014	0.456408
0.01425	0.375951
0.0145	0.310493
0.01475	0.260035
0.015	0.219577
0.01525	0.18912
0.0155	0.158662
0.01575	0.128204
0.016	0.097746
0.01625	0.072289
0.0165	0.046831
0.01675	0.021373
0.017	0.010915
0.01725	0.000458
0.0175	0.0
0.01775	0.009542
