0.0	0.119437
0.00025	0.123873
0.0005	0.12331
0.00075	0.127746
0.001	0.137183
0.00125	0.14162
0.0015	0.146056
0.00175	0.160493
0.002	0.17493
0.00225	0.184366
0.0025	0.198803
0.00275	0.223239
0.003	0.242676
0.00325	0.257113
0.0035	0.286549
0.00375	0.310986
0.004	0.335423
0.00425	0.369859
0.0045	0.404296
0.00475	0.448732
0.005	0.483169
0.00525	0.537606
0.0055	0.587042
0.00575	0.651479
0.006	0.730915
0.00625	0.795352
0.0065	0.869789
0.00675	0.944225
0.007	1.058662
0.00725	1.143099
0.0075	1.247535
0.00775	1.371972
0.008	1.491408
0.00825	1.600845
0.0085	1.715282
0.00875	1.829718
0.009	1.919155
0.00925	1.983592
0.0095	2.033028
0.00975	2.052465
0.01	2.036901
0.01025	1.981338
0.0105	1.855775
0.01075	1.715211
0.011	1.524648
0.01125	1.354085
0.0115	1.163521
0.01175	0.977958
0.012	0.832394
0.01225	0.691831
0.0125	0.571268
0.01275	0.480704
0.013	0.395141
0.01325	0.329577
0.0135	0.284014
0.01375	0.228451
0.014	0.197887
0.01425	0.152324
0.0145	0.131761
0.01475	0.111197
0.015	0.085634
0.01525	0.08507
0.0155	0.079507
0.01575	0.058944
0.016	0.04838
0.01625	0.032817
0.0165	0.017254
0.01675	0.00669
0.017	0.001127
0.01725	0.000563
0.0175	0.0
0.01775	0.004437
