0.0	0.037084
0.00025	0.035775
0.0005	0.036944
0.00075	0.038113
0.001	0.036804
0.00125	0.035496
0.0015	0.039142
0.00175	0.042787
0.002	0.043956
0.00225	0.050078
0.0025	0.051247
0.00275	0.062323
0.003	0.065969
0.00325	0.067138
0.0035	0.07326
0.00375	0.084336
0.004	0.092936
0.00425	0.106489
0.0045	0.115088
0.00475	0.126164
0.005	0.137241
0.00525	0.153271
0.0055	0.16187
0.00575	0.175423
0.006	0.191453
0.00625	0.205006
0.0065	0.22599
0.00675	0.249451
0.007	0.277865
0.00725	0.308756
0.0075	0.342125
0.00775	0.382923
0.008	0.426199
0.00825	0.479383
0.0085	0.532566
0.00875	0.588226
0.009	0.651317
0.00925	0.709454
0.0095	0.775022
0.00975	0.830682
0.01	0.886342
0.01025	0.934572
0.0105	0.970417
0.01075	0.993878
0.011	1.0
0.01125	0.9764
0.0115	0.9206
0.01175	0.842508
0.012	0.754509
0.01225	0.668987
0.0125	0.583464
0.01275	0.505372
0.013	0.434711
0.01325	0.366527
0.0135	0.310727
0.01375	0.259881
0.014	0.216466
0.01425	0.182958
0.0145	0.154404
0.01475	0.130804
0.015	0.114635
0.01525	0.098465
0.0155	0.084772
0.01575	0.073557
0.016	0.062341
0.01625	0.051125
0.0165	0.039909
0.01675	0.018786
0.017	0.015001
0.01725	0.008739
0.0175	0.0
0.01775	0.003646
