0.0	0.0975
0.00025	0.098
0.0005	0.1005
0.00075	0.1
0.001	0.0995
0.00125	0.104
0.0015	0.1085
0.00175	0.111
0.002	0.1155
0.00225	0.118
0.0025	0.1185
0.00275	0.126
0.003	0.1335
0.00325	0.143
0.0035	0.1485
0.00375	0.156
0.004	0.1675
0.00425	0.179
0.0045	0.1935
0.00475	0.21
0.005	0.2235
0.00525	0.247
0.0055	0.2635
0.00575	0.288
0.006	0.3105
0.00625	0.342
0.0065	0.3705
0.00675	0.399
0.007	0.4385
0.00725	0.477
0.0075	0.5135
0.00775	0.558
0.008	0.6035
0.00825	0.654
0.0085	0.7095
0.00875	0.773
0.009	0.8365
0.00925	0.909
0.0095	0.9785
0.00975	1.061
0.01	1.1365
0.01025	1.216
0.0105	1.2775
0.01075	1.307
0.011	1.2895
0.01125	1.233
0.0115	1.1425
0.01175	1.03
0.012	0.9085
0.01225	0.79
0.0125	0.6855
0.01275	0.586
0.013	0.5015
0.01325	0.426
0.0135	0.3625
0.01375	0.308
0.014	0.2575
0.01425	0.213
0.0145	0.1765
0.01475	0.145
0.015	0.1195
0.01525	0.093
0.0155	0.0765
0.01575	0.059
0.016	0.0435
0.01625	0.019
0.0165	0.0225
0.01675	0.013
0.017	0.0075
0.01725	0.0
0.0175	0.0075
0.01775	0.011
