0.0	0.035396
0.00025	0.032564
0.0005	0.037319
0.00075	0.034487
0.001	0.038158
0.00125	0.040745
0.0015	0.049835
0.00175	0.047003
0.002	0.057176
0.00225	0.057596
0.0025	0.062351
0.00275	0.069273
0.003	0.074027
0.00325	0.086368
0.0035	0.090038
0.00375	0.108881
0.004	0.115803
0.00425	0.128143
0.0045	0.141567
0.00475	0.156075
0.005	0.176001
0.00525	0.198095
0.0055	0.224524
0.00575	0.261789
0.006	0.295803
0.00625	0.334152
0.0065	0.365999
0.00675	0.392428
0.007	0.426442
0.00725	0.49947
0.0075	0.547572
0.00775	0.594591
0.008	0.65353
0.00825	0.734143
0.0085	0.793083
0.00875	0.844436
0.009	0.877367
0.00925	0.931971
0.0095	0.972488
0.00975	1.0
0.01	0.989583
0.01025	0.953157
0.0105	0.869048
0.01075	0.771935
0.011	0.67699
0.01125	0.576626
0.0115	0.494685
0.01175	0.41166
0.012	0.330802
0.01225	0.285707
0.0125	0.229774
0.01275	0.177093
0.013	0.142834
0.01325	0.117245
0.0135	0.097075
0.01375	0.076904
0.014	0.062152
0.01425	0.053902
0.0145	0.04782
0.01475	0.037403
0.015	0.035655
0.01525	0.029573
0.0155	0.02349
0.01575	0.016324
0.016	0.011325
0.01625	0.006327
0.0165	0.000244
0.01675	0.002831
0.017	0.0
0.01725	0.00042
0.0175	0.000839
0.01775	0.002343
