0.0	0.05907
0.00025	0.058769
0.0005	0.060982
0.00075	0.063195
0.001	0.062894
0.00125	0.070134
0.0015	0.072347
0.00175	0.077073
0.002	0.081799
0.00225	0.086526
0.0025	0.093765
0.00275	0.101005
0.003	0.110759
0.00325	0.120513
0.0035	0.13278
0.00375	0.145047
0.004	0.157314
0.00425	0.174609
0.0045	0.191903
0.00475	0.209198
0.005	0.229006
0.00525	0.251328
0.0055	0.278677
0.00575	0.303512
0.006	0.335888
0.00625	0.368265
0.0065	0.405668
0.00675	0.445585
0.007	0.495557
0.00725	0.543015
0.0075	0.592987
0.00775	0.647986
0.008	0.702984
0.00825	0.760497
0.0085	0.815496
0.00875	0.867981
0.009	0.915439
0.00925	0.952843
0.0095	0.982706
0.00975	1.0
0.01	0.997185
0.01025	0.971748
0.0105	0.921175
0.01075	0.847978
0.011	0.767241
0.01125	0.67645
0.0115	0.583145
0.01175	0.49738
0.012	0.414129
0.01225	0.343447
0.0125	0.280305
0.01275	0.227218
0.013	0.184185
0.01325	0.148694
0.0135	0.120743
0.01375	0.100333
0.014	0.079923
0.01425	0.06454
0.0145	0.054185
0.01475	0.046343
0.015	0.038501
0.01525	0.033173
0.0155	0.025331
0.01575	0.027544
0.016	0.019702
0.01625	0.014374
0.0165	0.009046
0.01675	0.006231
0.017	0.003416
0.01725	0.000602
0.0175	0.000301
0.01775	0.0
